date,Cases/100k_ÁLVARO OBREGÓN,ASMA/100k_ÁLVARO OBREGÓN,Cases/100k_AZCAPOTZALCO,ASMA/100k_AZCAPOTZALCO,Cases/100k_BENITO JUÁREZ,ASMA/100k_BENITO JUÁREZ,Cases/100k_COYOACÁN,ASMA/100k_COYOACÁN,Cases/100k_CUAJIMALPA DE MORELOS,ASMA/100k_CUAJIMALPA DE MORELOS,Cases/100k_CUAUHTÉMOC,ASMA/100k_CUAUHTÉMOC,Cases/100k_GUSTAVO A. MADERO,ASMA/100k_GUSTAVO A. MADERO,Cases/100k_IZTACALCO,ASMA/100k_IZTACALCO,Cases/100k_IZTAPALAPA,ASMA/100k_IZTAPALAPA,Cases/100k_LA MAGDALENA CONTRERAS,ASMA/100k_LA MAGDALENA CONTRERAS,Cases/100k_MIGUEL HIDALGO,ASMA/100k_MIGUEL HIDALGO,Cases/100k_MILPA ALTA,ASMA/100k_MILPA ALTA,Cases/100k_TLÁHUAC,ASMA/100k_TLÁHUAC,Cases/100k_TLALPAN,ASMA/100k_TLALPAN,Cases/100k_VENUSTIANO CARRANZA,ASMA/100k_VENUSTIANO CARRANZA,Cases/100k_XOCHIMILCO,ASMA/100k_XOCHIMILCO,Cases/100k_TOTAL,ASMA/100k_TOTAL,O3_OBREGON,PM10_OBREGON,O3_AZCAPOTZALCO,PM10_AZCAPOTZALCO,O3_BENITOJUAREZ,PM10_BENITOJUAREZ,O3_COYOACAN,PM10_COYOACAN,O3_CUAJIMALPA,PM10_CUAJIMALPA,O3_CUAUHTEMOC,PM10_CUAUHTEMOC,O3_IZTACALCO,PM10_IZTACALCO,O3_IZTAPALAPA,PM10_IZTAPALAPA,O3_MIGUELHIDALGO,PM10_MIGUELHIDALGO,O3_MILPAALTA,PM10_MILPAALTA,O3_TLALPAN,PM10_TLALPAN,O3_VENUSTIANO,PM10_VENUSTIANO,O3_XOCHIMILCO,PM10_XOCHIMILCO,O3_TOTAL_avg,PM10_TOTAL_avg
10/04/2016,0.133336533,,1.749295908,,0.239569159,,2.465163136,,,,5.257692662,,1.803384695,,2.305634972,,0.76591964,,0.410027636,,15.64047756,,5.800169655,,3.042094288,,4.430633994,,4.68095763,,2.644656712,,2.62371459,0.024012359,24.79166667,,20.625,,27.54166667,37.25,28.42361111,0,25.60416667,30.04166667,26.95833333,,,29,32.625,,22.125,33.54166667,41,33.95833333,33.1875,29.75,20.69565217,,31.82608696,37,27.95030697,28.81770833
11/04/2016,0.4000096,,2.998792986,,0.718707476,,1.643442091,,,,5.633242137,,6.09715778,,2.305634972,,1.586547825,0.008079785,,,8.780618979,,1.450042414,,6.084188577,,3.987570595,,6.319292801,,6.251006773,,3.39737402,0.029418283,15.20833333,,10.2173913,35.25,13.875,19.66666667,13.65277778,0,18.66666667,19,12.625,21.375,11.04545455,18.76190476,14.5,,13.125,17.79166667,19,17.41666667,16.79166667,16.58333333,12.60416667,23.3,14.79166667,17.08333333,14.3156249,18.74805195
12/04/2016,0.933355734,,2.74889357,,0.239569159,,2.465163136,,,,6.384341089,,4.809025855,,1.793271645,,1.695964917,,,,10.42698504,,3.625106034,0.214153574,5.254526498,,3.987570595,0.065435059,5.149053393,,6.010583435,,3.341311743,0.038092905,14.45833333,,10.83333333,32.41666667,12.29166667,21.25,15.23611111,0,16.45833333,24.13636364,13.16666667,21.625,13.375,17.08333333,20.79166667,,11.70833333,20,28.04166667,9.083333333,20.9375,,11.66666667,30.33333333,22.54166667,17.04166667,16.26976496,19.2969697
13/04/2016,1.866711468,,1.749295908,,,,2.958195764,,,,4.694368448,,4.379648546,,2.049453308,,1.969507645,,0.410027636,,4.939098176,,2.175063621,,4.701418446,0.040843656,5.464448593,,4.212861867,,4.808466748,,3.061000355,0.037464309,48.04166667,,40.58333333,78.54166667,42.20833333,55.375,43.24305556,5e-324,51.54166667,46.08333333,42.875,54.95,40.04166667,52.08333333,27.66666667,68.25,40.08333333,50.79166667,58.20833333,46.04166667,49.375,47.08333333,,79.58333333,44,67.33333333,43.98900463,53.84305556
14/04/2016,1.466701868,,1.749295908,,0.239569159,,3.122539973,,,,4.131044234,,4.723150393,,4.867451607,,1.805382008,0.016159569,,,4.390309489,,0.725021207,,7.466958708,,3.396819396,,5.149053393,,4.327620073,,3.072212811,0.03432133,43.79166667,,30.79166667,67.83333333,39.5,56.45833333,41.68055556,0,42.77083333,32.33333333,37.04166667,60.20833333,39.5,79.45833333,32.75,68.125,31.95833333,44.75,55.16666667,49.29166667,47.04166667,44.125,,73.7826087,44.875,66.375,40.57233796,53.56174517
15/04/2016,1.200028801,,1.999195324,,0.958276635,,1.314753673,,,,9.200962158,,3.778520314,,2.305634972,,2.133633282,0.008079785,,,7.408647263,,0.725021207,,4.424864419,,5.169072993,,6.553340682,,4.568043411,,3.318886832,0.034447049,40.20833333,,31.91666667,66.29166667,36.95833333,49.95833333,39.40277778,0,46.375,34,33.5,50.29166667,34.45833333,44.91666667,27.625,63.375,35.16666667,38.95833333,56,38.66666667,47.27083333,38.875,,67.75,41.45833333,66.66666667,39.19502315,46.64583333
16/04/2016,0.4000096,,1.749295908,,0.479138318,,1.643442091,,,,5.069917924,,2.490388389,,4.867451607,,1.039462368,0.008079785,0.410027636,,10.97577372,,2.900084827,,2.21243221,,2.806068196,,4.212861867,,1.682963362,,2.388253024,0.037212871,46.19047619,,35.9047619,57.5,41.68421053,48.22727273,43.6031746,0,49.33333333,39.79166667,42,44.75,41.71428571,46.91666667,29.52380952,64.125,39.9047619,40.54166667,59.1,47.8,51.38095238,45.70833333,,65.79166667,43.95238095,76.41666667,43.69101225,48.13074495
17/04/2016,0.266673067,,3.748491232,,,,2.136474718,,,,2.628846331,,2.061011081,,4.35508828,,0.930045277,,0.410027636,,6.859858577,,0.725021207,,2.488986236,,7.82745339,0.130870117,6.319292801,,1.442540024,,2.511590035,0.026778181,61.375,,51.95833333,59.5,54.66666667,54.16666667,53.875,0,61.64583333,44.5,53.45833333,55.375,50.16666667,57.70833333,35.95833333,66.95833333,49.45833333,47.45833333,60.95833333,51.29166667,56.5,47.83333333,,76.23809524,51.5,63.08333333,53.46006944,52.0094246
18/04/2016,0.4000096,,2.249094739,,0.718707476,,2.300818927,,,,6.384341089,,5.839531395,,3.58654329,,2.188341828,0.008079785,0.410027636,,13.9941115,,1.450042414,,7.743512734,,6.498263191,,5.851197038,,1.442540024,,3.834659786,0.028161092,33.41666667,,27.04545455,63.85,22.04761905,55.2,28.49305556,0,38.14583333,48.04166667,31.33333333,54.66666667,27.16666667,54.5,19.58333333,64.95454545,27.25,51.54166667,51.08333333,47.25,43.5,48.83333333,,69.58333333,35.20833333,69.91666667,32.02280243,52.3614899
19/04/2016,1.200028801,,0.999597662,,0.239569159,,3.944261018,,,,5.069917924,0.027732038,5.06665224,,5.123633271,,1.914799099,0.008079785,,,12.34774544,,2.900084827,,4.977972472,0.040843656,5.169072993,,4.68095763,,4.087196736,,3.565560853,0.042995952,34,,25.33333333,84.125,31.125,58.75,33.43055556,0,44,46.70833333,29.58333333,59.45833333,29.08333333,53.25,14,57.75,28.08333333,52.95833333,49.33333333,45.41666667,44.25,49.29166667,,82.95454545,36.20833333,47.25,33.2025463,53.15940657
20/04/2016,0.4000096,,0.999597662,,0.479138318,,2.136474718,,,,7.135440041,,4.894901316,,3.58654329,0.075669812,2.024216191,0.008079785,,,12.34774544,,1.450042414,,6.084188577,,5.316760793,,6.085244919,,6.010583435,,3.632835586,0.039978692,24,,17.33333333,61.5,25.45833333,47.875,27.43055556,0,31.41666667,39.75,20.20833333,54.58333333,22.75,43.75,,,18.20833333,50.83333333,41.19047619,39.85714286,39.10416667,40.04166667,,61.08333333,32.20833333,36.08333333,27.20986652,43.21428571
21/04/2016,1.333365334,,2.498994155,,0.479138318,,2.958195764,,,,5.445467399,,3.091516621,,7.173086579,,1.531839279,,0.410027636,,8.780618979,,0.725021207,,1.935878183,,3.396819396,0.065435059,3.978813986,,3.365926724,,2.870388611,0.040733007,33.54166667,,26.08333333,40.625,34.83333333,33.375,34.41666667,5e-324,33.02083333,21.29166667,32.41666667,35.375,32.91666667,26.04166667,,,26.70833333,31.54166667,40.0952381,19.85,36.79166667,24.65,,46.5,32.91666667,18.43478261,33.06737013,27.06225297
22/04/2016,0.8000192,,2.498994155,,0.958276635,,1.643442091,,,,4.694368448,,3.864395776,,,,1.969507645,0.008079785,0.410027636,,8.231830293,,3.625106034,,3.318648315,0.122530967,3.692194995,0.021811686,4.68095763,,5.289313423,,2.814326334,0.032184105,32.14285714,,23.28571429,45.29166667,30.61904762,33.70833333,30.12698413,0,36.83333333,24.5,27.52631579,35.75,20.44444444,34,19.66666667,35.95833333,25.71428571,30.25,46.85714286,20.86956522,39.28571429,21,28.92307692,44.60869565,35.80952381,25.41666667,30.55654669,29.27943841
23/04/2016,0.666682667,,2.74889357,,,,1.150409464,,,,3.379945282,,2.404512927,,2.049453308,,0.547085457,,0.410027636,,12.34774544,,4.350127241,,2.488986236,,2.953755996,,3.276670341,,0.240423337,,2.051879359,0.031555509,20.52173913,,13.91666667,59.75,16.70833333,40.41666667,20.31944444,0,26.25,31.29166667,16.41666667,46.75,17.29166667,45.66666667,14.08333333,53.16666667,12.91666667,43.66666667,43.20833333,22.08333333,32.85416667,29.5,15.33333333,61.20833333,31.33333333,31.70833333,21.62720643,38.76736111
24/04/2016,0.933355734,0.019692179,3.248692401,,0.718707476,,1.643442091,,,,3.379945282,,3.692644853,,,,1.313005097,,,,12.89653413,,3.625106034,,1.659324157,,3.249131596,0.021811686,3.744766104,,0.96169335,,2.444315302,0.023006606,32.70833333,,27.83333333,33.08333333,28.83333333,25.125,29.5,0,36.875,18.70833333,28.29166667,25.70833333,28.33333333,23.375,19.20833333,30.69565217,28.75,23.54166667,40.625,21.41666667,35.5625,15.47826087,24.70833333,38.4,33.875,22.81818182,30.3926282,23.19586902
25/04/2016,0.933355734,,2.498994155,,0.239569159,,2.136474718,,,,7.510989517,,4.379648546,,3.842724953,,1.750673462,,1.230082908,,7.95743595,,2.175063621,,4.148310393,,6.793638791,0.021811686,3.744766104,,3.606350061,,3.318886832,0.027406777,36.91304348,,27.79166667,48.41666667,30.58333333,31.45833333,32.86111111,0,39.14583333,18.875,32.20833333,32.16666667,31.16666667,26.83333333,21.58333333,39.45833333,29.95833333,29.95833333,48.57142857,,43.41666667,18.04166667,26.5,53.75,32.20833333,36.22727273,33.30062178,30.47141873
26/04/2016,0.4000096,,2.74889357,,0.479138318,,5.587703109,,,,5.445467399,,5.152527701,,3.58654329,,2.844844376,0.008079785,,,11.52456241,,2.175063621,,4.424864419,,4.578321794,0.021811686,4.446909749,,8.174393472,,3.92435943,0.037212871,21.9375,,25.45833333,69.33333333,24.95833333,35.5,26.33333333,0,33.22916667,26.875,26.41666667,35.5,26.08333333,31.70833333,18.75,42.22727273,23.52380952,29.25,43.90909091,,34.64583333,22.54166667,20.91666667,49.08333333,29.66666667,35.04166667,27.37144106,34.27823691
27/04/2016,0.933355734,0.059076538,1.749295908,,0.239569159,,2.958195764,,,,6.008791613,,3.606769391,,2.049453308,,2.297758919,0.008079785,,,4.390309489,,2.175063621,,3.595202341,,3.987570595,0.021811686,5.149053393,,4.808466748,,2.892813522,0.044001706,46.95833333,,40,46.66666667,37.625,36.33333333,39.81944444,0,55.125,27.54166667,40.66666667,33.58333333,36.45833333,33.625,29.125,46.625,41.04166667,31.625,58.58333333,25.29166667,51.95833333,24.16666667,36.25,58.54545455,44.16666667,37.77272727,42.90598291,33.48137626
28/04/2016,0.4000096,,1.749295908,,0.239569159,,2.629507345,,,,6.196566351,,3.520893929,,6.660723252,,1.422422188,,0.410027636,,14.54290018,,2.175063621,,3.318648315,,4.135258395,0.021811686,3.978813986,,5.048890086,,3.229187188,0.032435543,54.66666667,,46.19047619,66.41666667,52.66666667,52.08333333,52.71428571,0,49.97619048,37.39130435,48.57142857,,65.08333333,47.05263158,34.65,55.80952381,44.23809524,49.16666667,64.47619048,35.66666667,62.4047619,37.29166667,41.66666667,,47.66666667,52.25,51.15164835,43.31284597
29/04/2016,0.4000096,,1.999195324,,0.718707476,,3.779916809,,,,5.257692662,,5.06665224,,2.305634972,,2.680718739,,,,7.13425292,,0.725021207,,4.148310393,,5.021385193,0.065435059,2.574526697,,7.45312346,,3.363736654,0.036207118,32.17391304,,26.41666667,48.08695652,25.75,39.625,30.27777778,5e-324,32.16666667,25.72727273,27.5,36.875,28.625,35.125,23.83333333,44.5,24.25,35.83333333,47.16666667,28.04166667,41.66666667,25.79166667,19.35,,37,37.73913043,30.47513006,32.48591149
30/04/2016,0.266673067,,1.499396493,,0.479138318,,1.150409464,,,,6.572115827,,2.919765697,,0.768544991,,0.273542728,,0.410027636,,2.469549088,,1.450042414,,3.318648315,0.081687311,3.101443796,,6.553340682,,0.721270012,,1.906117437,0.037715748,39.45833333,,34.375,43.16666667,33.375,45.83333333,40.38888889,0,47.52083333,26.77777778,37.41666667,39.5,34.20833333,39.79166667,34.625,54.08333333,39.16666667,29.54166667,71.66666667,36.91666667,59.39583333,25.5,28.91666667,,62.95833333,59.45833333,43.34401709,36.41540404
01/05/2016,1.066692267,,2.74889357,,0.479138318,,1.972130509,,,,5.257692662,,3.005641159,,3.074179962,,0.38295982,,1.230082908,,9.329407665,,0.725021207,,2.765540262,,2.215316997,,10.29810679,,1.442540024,,2.556439857,0.021372257,20,,13.19047619,52.08333333,,40.125,19.42857143,0,20.28571429,18.66666667,15,38.375,18.95238095,33.5,19.71428571,40.95833333,14.71428571,35.79166667,,,25.61904762,18.75,12.14285714,53.79166667,,22.20833333,17.9047619,32.20454545
02/05/2016,,,2.998792986,,0.239569159,,2.300818927,,,,3.56772002,,6.183033242,,5.379814934,,2.680718739,,,,17.01244927,,0.725021207,,6.637296629,,6.793638791,0.043623372,5.851197038,,6.49143011,,4.182245906,0.028663968,47.75,,32.5,87.5,38.91666667,66.5,42.70833333,0,44.95833333,68.54166667,41.625,64.66666667,33.43478261,51.82608696,34.125,72.54166667,38.54166667,63.70833333,46.75,69.08333333,47.14583333,64.16666667,29.04166667,80.25,,65.5,39.79144022,62.85703502
03/05/2016,1.333365334,,3.248692401,,1.676984112,,2.300818927,,,,6.759890565,,4.122022161,,1.024726654,,3.55605547,0.016159569,,,10.70137938,,2.900084827,,4.977972472,,4.135258395,0.021811686,3.510718223,,,,3.374949109,0.046893246,38.95238095,,28.76190476,40.08695652,35.38095238,31.125,36.04761905,0,44.38095238,24.45833333,32.42857143,29.34782609,30.85714286,,27.15,44.42857143,32.95238095,25.04166667,50.61904762,24.75,44.97619048,24.625,24.52380952,42.08333333,,32.2173913,35.5859127,28.92400715
04/05/2016,0.933355734,0.019692179,2.498994155,,1.197845794,,2.793851554,,,,7.886538992,,3.435018468,,4.611269944,0.037834906,2.407176011,0.008079785,0.820055272,,7.683041606,,5.800169655,,5.254526498,,5.759824192,,5.383101275,,3.365926724,,3.543135942,0.037841467,59.33333333,,42.625,70.16666667,55.33333333,63.33333333,55.15277778,5e-324,59.66666667,53.65217391,50.625,55.08333333,47.375,51.47826087,34.33333333,53.57142857,47.95833333,54.5,71.70833333,55.83333333,63.79166667,53.66666667,34.45833333,88.20833333,59.08333333,72.625,52.41880342,56.0098775
05/05/2016,1.200028801,,1.999195324,,0.479138318,,1.972130509,,,,7.135440041,,4.379648546,,4.35508828,,1.750673462,,1.230082908,,14.26850584,,5.800169655,0.428307147,4.977972472,,4.726009594,0.021811686,6.319292801,,3.606350061,,3.632835586,0.039727254,45.95833333,,35,56.79166667,44.41666667,46.20833333,46.95138889,0,46.02083333,51.25,43.20833333,44.58333333,42.16666667,36.91666667,29.04166667,46.5,39.04166667,44.16666667,57.125,55.375,56.1875,46.41666667,34.5,59.47826087,49.16666667,54.91304348,43.75267094,45.21663647
06/05/2016,1.333365334,,2.249094739,,0.479138318,,1.972130509,,,,3.192170545,0.055464076,4.723150393,,0.512363327,,1.914799099,0.016159569,0.410027636,0.060556079,9.603802008,,1.450042414,,4.424864419,,4.430633994,,5.617149156,,5.770160098,,3.072212811,0.040733007,52.41666667,,39.75,37.70833333,49.125,30.25,48.18055556,0,50.08333333,24.5,46.16666667,33.75,42.91666667,25.29166667,29.91666667,35,41.45833333,28.83333333,61.625,21.95833333,52.625,27.375,36.45833333,39.16666667,50.91666667,26.09090909,46.27991453,27.49368687
07/05/2016,0.933355734,,1.999195324,,0.718707476,,1.150409464,,,,2.253296855,,4.465524008,,3.330361626,,1.094170914,,1.230082908,,9.329407665,,1.450042414,,0.829662079,,4.726009594,,3.744766104,,0.480846675,,2.39946548,0.034447049,40.79166667,,35.82608696,29.42857143,40.04166667,18.75,41.34722222,5e-324,45.1875,15.375,40.125,18.66666667,38.95833333,15.875,44,23.25,34.125,19.5,48.75,8.333333333,44.25,12.29166667,36,24.75,,14.39130435,40.78353965,16.71762854
08/05/2016,0.533346134,,2.249094739,,0.958276635,,1.643442091,,,,1.689972641,,2.146886542,,4.867451607,,1.203588005,0.016159569,0.410027636,,8.780618979,,2.900084827,,2.21243221,,3.692194995,0.021811686,5.851197038,,4.568043411,,2.421890391,0.0269039,18.95833333,,14.04166667,31,17.70833333,19.25,19.20833333,0,23.89583333,19.29166667,18.29166667,16.20833333,18.25,16.54166667,17.43478261,20.33333333,15.125,17.91666667,25.20833333,15.125,23.27083333,17.41666667,18.45833333,20.91304348,21,22.34782609,19.29626533,18.02868358
09/05/2016,0.666682667,,3.498591817,,0.958276635,,1.150409464,,,,1.126648427,,3.778520314,,1.793271645,,2.79013583,0.016159569,,,6.585464234,,1.450042414,,4.977972472,,5.169072993,,3.510718223,,1.923386699,,2.690989323,0.027155338,9.619047619,,,30.75,9.916666667,26.66666667,14.54166667,0,12.20833333,19.54166667,9.125,26.375,12.54166667,19.04166667,17.04166667,,7.958333333,21.20833333,19.91666667,10.625,21.0625,23.125,11.22916667,29.95833333,17.08333333,13.25,13.5203373,20.04924242
10/05/2016,0.133336533,,0.999597662,,0.479138318,,0.821721045,,,,1.314423165,,4.207897623,,4.098906617,,1.750673462,,,,3.56712646,,2.175063621,,3.318648315,,3.544507195,,3.276670341,,3.365926724,,2.197641281,0.030172598,21.625,,16.45833333,,22.375,31,22.88888889,0,22.47916667,25.54166667,21.625,,,28.70833333,25.54166667,,16.79166667,24.70833333,32.29166667,26.875,26.85416667,21.5,19.08333333,,29.25,41.375,23.10532408,24.96354167
11/05/2016,0.266673067,,2.498994155,,0.479138318,,1.150409464,,,,3.755494758,,2.833890236,,4.098906617,,2.024216191,0.008079785,,,11.25016807,,2.900084827,,4.977972472,0.040843656,3.396819396,,4.68095763,,4.808466748,,2.836751245,0.024640955,20,,13.75,30,17.91666667,20.625,18.30555556,0,21.625,17.5,15.75,22.125,16.66666667,15.45833333,18.04166667,,15.66666667,16.95833333,25.95833333,19,21.3125,16.08333333,16.75,25.83333333,21.29166667,19.75,18.69497863,18.48484848
12/05/2016,0.8000192,,1.249497077,,1.197845794,,1.479097882,,,,5.069917924,,4.122022161,,2.561816635,,1.367713642,,0.820055272,,8.780618979,,3.625106034,,3.595202341,,3.987570595,,4.212861867,,4.327620073,,2.803113878,0.031806947,11.66666667,,10.45833333,24.26086957,12.08333333,18.16666667,14,0,14.125,15.20833333,12.45833333,20.45833333,12.625,13.625,18.16666667,,9.666666667,15.34782609,25.45833333,7.285714286,18.9375,,12.08333333,24.76470588,19.875,15.83333333,14.73878205,15.49507825
13/05/2016,0.8000192,,1.499396493,,0.239569159,,2.793851554,,,,2.253296855,,1.975135619,,2.561816635,,1.641256371,,,,9.603802008,,2.175063621,,2.765540262,,2.215316997,,5.851197038,,2.163810037,,2.264916014,0.03142979,43.58333333,,33.125,48.75,41.875,39.04166667,41.15277778,0,49.41666667,34.08333333,40.08333333,37.04166667,38.41666667,34.54166667,25.125,49.72727273,38.75,35.25,52.16666667,43.625,49.33333333,31.6,33.66666667,57.90909091,41.65217391,39.26086957,40.64204757,37.56921388
14/05/2016,0.4000096,,1.749295908,,,,,,,,3.56772002,,3.091516621,,1.537089981,,1.641256371,,0.410027636,,5.487886862,,2.900084827,,1.935878183,,1.329190198,,3.276670341,,0.721270012,,1.782780427,0.02539527,55.29166667,,44.04166667,56.45833333,51.875,55.33333333,56.34722222,0,58.70833333,43.25,48.95833333,50.29166667,53.125,45.58333333,40.16666667,54.33333333,47.25,49.29166667,68.91666667,55.2,52.6875,58.95833333,51.22916667,63.70833333,71.16666667,54.5,53.82799145,48.90902778
15/05/2016,0.133336533,,2.998792986,,0.479138318,,0.821721045,,,,1.689972641,,3.091516621,,3.074179962,,1.695964917,0.008079785,,,4.939098176,,5.075148448,0.214153574,1.935878183,,2.658380397,,3.276670341,,0.480846675,,1.950967259,0.019989346,27.91666667,,31.41666667,42.375,29.83333333,36.91666667,30.06944444,5e-324,42.95833333,44.14285714,31.83333333,38.04166667,28.08333333,34.26086957,18.47826087,39.33333333,27.91666667,35.08333333,48.95833333,33.19047619,37.72916667,30.82608696,29.0625,47.91666667,36.625,32.5,32.37546451,34.54891304
16/05/2016,0.4000096,,1.499396493,,1.197845794,,2.629507345,,,,3.943269496,,4.723150393,,3.330361626,,2.844844376,0.008079785,0.410027636,,6.859858577,,1.450042414,,1.382770131,0.122530967,4.873697394,0.021811686,3.744766104,,3.846773399,,3.016150533,0.021875134,36.04761905,,26.14285714,39.79166667,30.9047619,34,36.66666667,0,46.47619048,22.30434783,28.14285714,33.08333333,31.04761905,32.04166667,23.76190476,46.14285714,28.19047619,29.25,63.04761905,33.05,44.80952381,25.29166667,28.26190476,54.63636364,45.66666667,39.82608696,36.08974359,32.45149908
17/05/2016,0.666682667,,0.999597662,,0.718707476,,2.300818927,,,,2.816621069,,4.637274931,,1.537089981,,1.914799099,,0.410027636,,7.95743595,,0.725021207,,4.701418446,,3.839882795,,3.978813986,,4.087196736,,2.735839145,0.033818454,44.70833333,,43.54166667,53.23809524,44.125,39.79166667,43.31944444,0,53.95833333,29.29166667,45.95833333,39.33333333,44.75,34.91666667,31.86956522,50.57142857,40.5,36.83333333,66.58333333,35,53.54166667,29,40.08333333,55.04347826,51.58333333,45.17391304,46.50171869,37.34946515
18/05/2016,1.333365334,,2.498994155,,0.239569159,,1.150409464,,,,2.628846331,,3.263267544,,1.793271645,,1.258296551,,,,9.878196351,,2.175063621,,3.318648315,0.040843656,2.658380397,0.043623372,3.744766104,,4.568043411,,2.39946548,0.030675475,29.375,,33.91666667,69.45833333,32.29166667,51.41666667,31.88888889,0,42.27272727,36.86363636,34.5,58.5,34.54166667,44.125,25.33333333,59.5,32.66666667,44.45833333,63.04166667,32.625,44.66666667,33.66666667,35.3125,68.875,44.56521739,41.7826087,37.25943592,45.10593709
19/05/2016,0.4000096,,0.999597662,,0.479138318,,0.657376836,,,,5.821016875,,3.950271238,,3.330361626,,1.14887946,,0.410027636,,5.762281205,,2.175063621,,6.637296629,,3.544507195,0.043623372,3.276670341,,2.644656712,,2.489165124,0.0269039,42.625,,42.125,58.82608696,45.25,45,39.48611111,0,51.29166667,41.04166667,45.20833333,44.73913043,42.08333333,39.375,27.95833333,53.70833333,41.375,43.91666667,57,33.70833333,44.77083333,37.20833333,36.875,65,41.83333333,51.61904762,42.91399573,42.84521653
20/05/2016,0.4000096,,1.499396493,,1.676984112,,1.150409464,,,,2.628846331,,2.490388389,,0.768544991,,1.477130734,,,,8.780618979,,1.450042414,,3.042094288,,4.578321794,,6.553340682,,5.770160098,,2.511590035,0.027909653,69.5,,59,68.58333333,61.66666667,52.04166667,60.93055556,0,78.625,42.5,58.95833333,53.70833333,52.125,47.04166667,39.08695652,60.86363636,60.29166667,47.625,72,44.54166667,66.4375,40.58333333,47.83333333,65.70833333,55.86956522,55.52173913,60.17881364,48.22655907
21/05/2016,,,4.498189479,,0.479138318,,1.150409464,,,,4.318818972,,3.606769391,,1.537089981,,0.492376911,0.016159569,0.410027636,,7.683041606,,2.175063621,,1.659324157,,4.873697394,,3.510718223,,0.721270012,,2.197641281,0.028161092,60.08333333,,49.83333333,59.5,59.125,55.66666667,57.625,0,60.89583333,46.54166667,55.95833333,56.25,52.91666667,48.75,37.91304348,65.0952381,50.83333333,50.45833333,58.47826087,48.05,65.29166667,51.20833333,49.97916667,69.16666667,51.41666667,63.68181818,54.64227982,51.19739358
22/05/2016,0.533346134,,4.498189479,,,,0.821721045,,,,1.126648427,,3.435018468,,5.892178261,,1.586547825,,0.410027636,,7.683041606,,2.175063621,,1.659324157,,4.430633994,,3.510718223,,1.923386699,,2.421890391,0.024640955,70.76190476,,58.47619048,50.45833333,67.76190476,42.125,65.31746032,0,74.85714286,35.16666667,64.0952381,43.04166667,59.0952381,38.16666667,44.42857143,44.375,62.19047619,41.08333333,73.42857143,26,79,40.58333333,55.42857143,52.68181818,61.42857143,33.13043478,64.32844933,37.23435441
23/05/2016,0.8000192,,2.74889357,,1.197845794,,1.479097882,,,,2.065522117,,4.894901316,,3.58654329,,2.516593102,,0.820055272,,7.683041606,,1.450042414,,8.296620786,,6.941326591,0.065435059,4.68095763,,4.808466748,,3.453436298,0.027155338,45.09090909,,45.54166667,47.16666667,50.625,40.66666667,49.75694444,5e-324,54.02083333,27.75,50.625,39.20833333,50.875,38.43478261,19.33333333,42.57142857,41.29166667,35.16666667,61.66666667,35.5,59.79166667,32.16666667,45.3125,60,50.375,45.16666667,48.02355284,36.98315649
24/05/2016,0.666682667,,0.999597662,,0.479138318,,3.122539973,,,,1.314423165,,4.379648546,,1.793271645,,1.258296551,,,,6.859858577,,1.450042414,,2.21243221,,2.953755996,,2.106430934,,3.846773399,,2.220066192,0.038721501,57.95833333,,46.375,57.13043478,48.45833333,41.5,49.77083333,0,62.27083333,36.25,48,42.95833333,42.38095238,36.95238095,30.29166667,50.04347826,47.58333333,39.5,61.25,24.45833333,62,32.125,41.52083333,58.25,47.79166667,47,49.66552198,38.84733005
25/05/2016,0.4000096,,1.499396493,,1.437414953,,2.300818927,,,,1.689972641,,3.177392082,,5.123633271,,1.641256371,,0.820055272,,7.13425292,,2.175063621,,3.871756367,,3.101443796,,4.68095763,,2.163810037,,2.466740213,0.024892393,54.625,,42.16666667,49.83333333,50.5,39,51.47222222,0,55.08333333,33.54166667,48.29166667,39.875,46.83333333,48.875,32.60869565,49.04761905,44.04545455,34.63157895,61.29166667,27.5,54.5625,28.29166667,42.27083333,57.2,53.58333333,22.9,49.0257466,35.89132206
26/05/2016,1.333365334,,0.499798831,,0.479138318,,0.986065255,,,,3.943269496,,3.349143006,,2.817998299,,1.586547825,,0.820055272,,9.603802008,,2.900084827,,2.765540262,,3.249131596,,3.510718223,,3.846773399,,2.511590035,0.027658215,44.54166667,,35.25,60.45833333,39.33333333,45.375,40.36111111,0,48.375,37.58333333,34,40.6,35.125,43.08333333,21.20833333,55.29166667,34.125,43.13636364,32,40.94117647,47.47916667,37.95833333,32.5,67.16666667,36.71428571,51.91666667,37.00099206,43.62590612
27/05/2016,0.266673067,,1.249497077,,0.239569159,,2.300818927,,,,3.56772002,,2.404512927,,2.305634972,,0.930045277,,0.820055272,,9.055013322,,1.450042414,,3.042094288,,3.692194995,0.021811686,4.446909749,,2.644656712,,2.220066192,0.028161092,47.5,,29.41666667,50.69565217,37.13636364,43.23809524,45.5,0,40.66666667,37.20833333,37.875,43.54166667,40.625,38.08333333,27.25,58.58333333,30.625,41.33333333,63.70833333,37.47826087,52.64583333,32.66666667,35.625,57.5,50.83333333,37.40909091,41.49286131,39.81148049
